Wall time,Step,Value
1688345368.315985,0,0.0
1688346641.3463979,10000,149.34169006347656
1688348009.8656528,20000,297.6914367675781
1688349416.528943,30000,283.2840270996094
1688350771.1122234,40000,304.00482177734375
1688352202.4581156,50000,300.55615234375
1688353663.024245,60000,349.5702209472656
1688355101.9774184,70000,262.9339904785156
1688356471.875087,80000,279.5304260253906
1688357869.853199,90000,251.00331115722656
1688359385.5450907,100000,338.93646240234375
1688360876.7394905,110000,309.3545837402344
1688362249.801568,120000,302.06024169921875
1688363672.8820057,130000,292.7463684082031
1688365152.9667122,140000,308.39111328125
1688366603.6933007,150000,320.1998291015625
1688368027.405802,160000,323.2660217285156
1688369510.428468,170000,276.4765625
1688371056.5997834,180000,317.817626953125
1688372573.460047,190000,267.78631591796875
1688374023.2166185,200000,279.9185791015625
1688375423.5398996,210000,359.2107849121094
1688376874.1280937,220000,329.7311706542969
1688378280.7727602,230000,254.8137969970703
1688379748.986447,240000,306.97198486328125
1688381265.9045527,250000,327.9211730957031
1688382752.160869,260000,313.7319641113281
1688384258.9802692,270000,271.8456726074219
1688385702.6451526,280000,294.05767822265625
1688387245.2201762,290000,325.445068359375
1688388680.5396488,300000,281.4755554199219
1688390202.8341103,310000,288.49652099609375
1688391797.2685282,320000,331.67626953125
1688393270.678634,330000,270.0081481933594
1688394798.9702144,340000,288.7767028808594
1688396354.6307554,350000,308.1773376464844
1688397931.3294024,360000,351.6873779296875
1688399507.2335649,370000,349.2564697265625
1688401081.760023,380000,308.3429870605469
1688402578.3017569,390000,290.5514221191406
1688404129.8721852,400000,323.8753356933594
1688405713.4316862,410000,331.8094787597656
1688407326.6025224,420000,270.5809631347656
1688409006.6456363,430000,280.36920166015625
1688410581.5285835,440000,270.1704406738281
1688412125.2062147,450000,310.3353576660156
1688413754.7802203,460000,318.2885437011719
1688415245.9046268,470000,330.4803771972656
1688416931.7075295,480000,283.85272216796875
1688418617.9083538,490000,305.9036560058594
1688420259.2521274,500000,245.2135009765625
1688421934.0725873,510000,152.85528564453125
1688423509.520921,520000,17.776233673095703
1688425161.630191,530000,18.54619598388672
1688426828.8889718,540000,12.95555591583252
1688428435.2147589,550000,19.939725875854492
1688430022.5945165,560000,15.444926261901855
1688431677.319639,570000,16.486980438232422
1688433335.5571804,580000,9.717339515686035
1688435039.6226962,590000,16.709396362304688
1688436750.666424,600000,19.439367294311523
1688438417.918298,610000,13.915060997009277
1688440029.9180155,620000,13.79861068725586
1688441748.690579,630000,16.56060218811035
1688443446.3351312,640000,11.058333396911621
1688445236.5327156,650000,9.4451265335083
1688446983.565286,660000,18.47884178161621
1688448741.4408598,670000,15.067511558532715
1688450452.1974218,680000,10.060606002807617
1688452144.8419707,690000,10.5
1688453881.072542,700000,19.46436309814453
1688455700.3461323,710000,13.982935905456543
1688457387.9406834,720000,15.603703498840332
1688459133.230253,730000,19.841999053955078
1688461002.5028672,740000,12.58449935913086
1688462809.0754535,750000,8.716666221618652
1688464547.009021,760000,21.209524154663086
1688466380.4516232,770000,11.151515007019043
1688468269.9732366,780000,10.535075187683105
1688470146.4528935,790000,13.77808952331543
1688471915.656075,800000,16.442424774169922
1688473847.5905905,810000,12.911110877990723
1688475694.7623305,820000,16.879192352294922
1688477573.411035,830000,11.106060981750488
1688479427.3193874,840000,11.55156135559082
1688481296.755714,850000,10.840632438659668
1688483091.9313774,860000,13.212387084960938
1688484863.2547085,870000,9.44025707244873
1688486805.0207355,880000,14.626540184020996
1688488815.5261025,890000,10.599749565124512
1688490684.5202625,900000,14.449207305908203
1688492442.2991855,910000,14.171338081359863
1688494162.9744434,920000,16.71198272705078
1688495966.3965669,930000,17.03636360168457
1688497816.725964,940000,13.825937271118164
1688499771.8806312,950000,17.03050422668457
1688501583.9837525,960000,18.50811767578125
1688503447.5899649,970000,16.266735076904297
1688505260.4930387,980000,16.902565002441406
1688507203.063847,990000,15.538528442382812
