Wall time,Step,Value
1686876374.3409998,0,0.0
1686878993.6160316,10000,160.63970947265625
1686881985.7061453,20000,239.3697052001953
1686884977.0842328,30000,202.50784301757812
1686888325.295086,40000,169.70274353027344
1686891413.370474,50000,53.77947998046875
1686894462.1181555,60000,27.86899185180664
1686897761.9394705,70000,20.72077178955078
1686900789.0040476,80000,31.24953842163086
1686903999.9453573,90000,25.021299362182617
1686907116.6099358,100000,123.53758239746094
1686910580.421994,110000,87.66423797607422
1686913845.9654083,120000,84.2684326171875
1686917151.5738819,130000,34.4748420715332
1686920253.4008303,140000,24.6503849029541
1686923521.3407953,150000,63.40480041503906
1686926817.3360589,160000,32.634864807128906
1686930236.1917176,170000,68.10509490966797
1686933452.6430943,180000,35.768184661865234
1686936712.3489046,190000,32.952579498291016
1686939786.1452224,200000,26.144615173339844
1686942773.1248481,210000,42.972110748291016
1686946100.098598,220000,60.6340446472168
1686949587.5364976,230000,149.9445343017578
1686952798.5230136,240000,37.63611602783203
1686955933.8012574,250000,59.82365417480469
1686959013.0304916,260000,34.73671340942383
1686962243.9841633,270000,67.32931518554688
1686965529.1015985,280000,46.14253234863281
1686968850.8826308,290000,23.250572204589844
1686972322.639889,300000,33.99034881591797
1686975756.5819318,310000,29.569589614868164
1686978794.0470164,320000,19.353670120239258
1686982092.1015027,330000,53.399044036865234
1686985707.9620633,340000,33.190311431884766
1686989035.2761977,350000,49.32517623901367
1686992364.0667622,360000,30.39682960510254
1686995816.3428626,370000,57.28219985961914
1686999242.8806896,380000,16.87376594543457
1687002553.4291768,390000,26.709976196289062
1687005962.0270958,400000,30.850618362426758
1687009465.958373,410000,99.5754165649414
1687013147.0593572,420000,92.81999206542969
1687016783.1409118,430000,42.80000686645508
1687020163.544214,440000,28.991626739501953
1687023644.6361477,450000,33.646385192871094
1687027281.368104,460000,93.61874389648438
1687030719.5465455,470000,23.299945831298828
1687034229.3223064,480000,26.229520797729492
1687037505.3008366,490000,29.751102447509766
1687041081.3363922,500000,53.76634216308594
1687044694.3747528,510000,27.21193504333496
1687048399.4985592,520000,57.228214263916016
1687051822.5736887,530000,39.37896728515625
1687055485.3541832,540000,33.901241302490234
1687059130.0027926,550000,58.39213180541992
1687062857.5558925,560000,43.48725891113281
1687066448.0667906,570000,25.290172576904297
1687070007.5379171,580000,53.72697448730469
1687073682.4423704,590000,44.079071044921875
1687077460.5982385,600000,47.391334533691406
1687081193.350826,610000,59.92311477661133
1687084886.1936548,620000,35.32221984863281
1687088562.836569,630000,48.15751647949219
1687092041.3907917,640000,22.112163543701172
1687095894.7491627,650000,45.98821258544922
1687099655.0876882,660000,32.62324905395508
1687103186.3470716,670000,18.809640884399414
1687107073.3083823,680000,64.04606628417969
1687110700.653567,690000,14.492338180541992
1687114549.1781824,700000,58.802459716796875
1687118257.2798252,710000,33.26774215698242
1687122072.0642443,720000,31.7080078125
1687126104.0776174,730000,86.44271850585938
1687129981.873275,740000,44.10941696166992
1687133903.7364979,750000,54.501976013183594
1687137900.935706,760000,43.10423278808594
1687141598.4198456,770000,26.694475173950195
1687145489.3608503,780000,57.25985336303711
1687149126.3851957,790000,18.704586029052734
1687152939.183654,800000,46.927181243896484
1687156906.7319489,810000,33.94838333129883
1687160628.4187748,820000,17.923587799072266
1687164247.5453274,830000,22.4714412689209
1687168139.1253936,840000,40.22654724121094
1687171940.9496393,850000,49.82801055908203
1687175848.9294915,860000,80.29257202148438
1687179932.2039104,870000,74.51112365722656
1687183829.949329,880000,28.913854598999023
1687187728.1214848,890000,48.0374641418457
1687191486.548957,900000,33.62502670288086
1687195301.3420672,910000,46.19517135620117
1687199061.03469,920000,47.147369384765625
1687202986.0174716,930000,23.833782196044922
1687207120.3607686,940000,29.349855422973633
1687210895.8418503,950000,56.328758239746094
1687214851.0092244,960000,46.759830474853516
1687219007.7155786,970000,69.04544067382812
1687222936.4244251,980000,26.940855026245117
1687226811.8138866,990000,62.20846176147461
