Wall time,Step,Value
1687240327.399925,0,0.0
1687244786.4403932,10000,267.5838928222656
1687250128.184097,20000,291.1155090332031
1687255544.6608887,30000,338.33203125
1687261248.827999,40000,415.0466003417969
1687266849.1655405,50000,401.3597412109375
1687272233.165471,60000,331.2446594238281
1687277755.1568089,70000,278.8111572265625
1687283249.6191256,80000,351.01116943359375
1687288445.0787077,90000,264.15911865234375
1687294145.9366574,100000,295.0875549316406
1687299518.6369944,110000,277.3520812988281
1687305264.1182404,120000,302.48779296875
1687310700.6783714,130000,305.51220703125
1687316408.1379929,140000,298.18731689453125
1687322334.7407382,150000,288.10223388671875
1687328065.7131057,160000,245.65728759765625
1687333757.064644,170000,308.5614013671875
1687339594.8083465,180000,350.5241394042969
1687345352.3251095,190000,302.0179138183594
1687351184.2535741,200000,288.0345458984375
1687357071.9132347,210000,347.6247253417969
1687363076.0592082,220000,387.46820068359375
1687369074.988366,230000,338.3782653808594
1687374526.3688066,240000,258.1426086425781
1687380114.0197604,250000,302.60528564453125
1687386027.7726932,260000,308.95440673828125
1687391589.4151857,270000,305.3638610839844
1687397165.8969626,280000,298.0101623535156
1687402783.3439767,290000,280.25384521484375
1687408238.8956172,300000,294.8612060546875
1687414124.0797849,310000,339.39886474609375
1687419881.7818027,320000,300.6101989746094
1687425276.1033719,330000,316.6334533691406
1687430916.7969272,340000,301.2169189453125
1687437275.462269,350000,287.16180419921875
1687442962.5456636,360000,307.5314025878906
1687448963.256238,370000,329.6004333496094
1687454989.6928954,380000,273.0588684082031
1687460972.7454789,390000,338.6039733886719
1687467114.4033313,400000,379.996337890625
1687473096.5543885,410000,283.76934814453125
1687479234.012419,420000,328.7333679199219
1687484931.1522849,430000,295.9951171875
1687490783.7983012,440000,235.64630126953125
1687496555.6240044,450000,320.3618469238281
1687502331.1259289,460000,295.054931640625
1687508266.78667,470000,300.116943359375
1687514352.6343248,480000,298.45977783203125
1687520693.8695953,490000,269.0020446777344
1687526674.0184522,500000,257.34344482421875
1687532667.2766247,510000,328.4196472167969
1687538937.10865,520000,288.8277893066406
1687545022.7492113,530000,309.31658935546875
1687551221.0089946,540000,285.58837890625
1687557320.2167811,550000,340.5781555175781
1687563847.877974,560000,282.71484375
1687569948.0290735,570000,253.29443359375
1687576137.0176067,580000,304.114990234375
1687582742.223797,590000,358.6283874511719
1687589057.1329203,600000,286.8345642089844
1687595611.381276,610000,304.87750244140625
1687601981.9261901,620000,314.9234313964844
1687608272.6752439,630000,237.45069885253906
1687614528.8644595,640000,365.7598571777344
1687620504.128435,650000,280.65496826171875
1687626645.7419314,660000,293.7646789550781
1687633125.8170502,670000,322.4484558105469
1687639834.6852393,680000,355.5144958496094
1687645865.3260806,690000,218.71022033691406
1687652160.7385283,700000,350.8635559082031
1687658913.4537513,710000,365.9584655761719
1687665060.700318,720000,355.50701904296875
1687671695.7537012,730000,300.0905456542969
1687678298.383046,740000,296.2375793457031
1687685019.9577804,750000,313.721923828125
1687691189.5363061,760000,363.3968811035156
1687697831.3742235,770000,293.2650146484375
1687704064.493422,780000,276.3482971191406
1687710501.684839,790000,306.8921813964844
1687717119.9381475,800000,239.52874755859375
1687723086.1914804,810000,270.9250183105469
1687729312.4452903,820000,332.1830139160156
1687736159.3399389,830000,330.6351623535156
1687743028.0672846,840000,361.8984069824219
1687749975.8201063,850000,302.1690979003906
1687756614.9181223,860000,329.39642333984375
1687762708.2632837,870000,290.7207946777344
1687768964.8177075,880000,328.0221252441406
1687775532.2681787,890000,334.1238708496094
1687781941.7027266,900000,264.32806396484375
1687788588.4333856,910000,279.6016540527344
1687795844.7000353,920000,373.8411560058594
1687802457.811825,930000,273.9299011230469
1687809253.0169852,940000,258.7450256347656
1687815967.0208793,950000,361.09393310546875
1687822585.376366,960000,301.47027587890625
1687829346.5432093,970000,273.43011474609375
1687836561.0820274,980000,268.696533203125
1687843331.662912,990000,339.3852844238281
