Wall time,Step,Value
1688344869.6978226,0,0.0
1688346716.6194227,10000,258.1308288574219
1688348720.8553302,20000,372.179443359375
1688350893.9122558,30000,421.84075927734375
1688352994.9536238,40000,472.90814208984375
1688354970.1923752,50000,394.4181823730469
1688357069.2299397,60000,440.42779541015625
1688359188.7832875,70000,476.2378234863281
1688361351.0106416,80000,431.5439758300781
1688363505.6589723,90000,438.5390625
1688365657.178572,100000,459.9345397949219
1688367872.6328077,110000,409.7611389160156
1688370083.429174,120000,489.0155334472656
1688372243.1957858,130000,456.001953125
1688374493.928106,140000,430.1517333984375
1688376772.245153,150000,419.0108947753906
1688378770.2986903,160000,358.3426513671875
1688380980.7551372,170000,467.8611755371094
1688383268.7899399,180000,433.656982421875
1688385467.2653186,190000,421.593017578125
1688387756.2701569,200000,402.5417175292969
1688389978.9820356,210000,396.7164001464844
1688392253.199677,220000,467.7226867675781
1688394413.5585566,230000,446.9664001464844
1688396696.628867,240000,399.2279357910156
1688399008.907554,250000,432.95428466796875
1688401268.7980843,260000,413.5580749511719
1688403469.021145,270000,443.2758483886719
1688405779.429707,280000,419.1532897949219
1688408108.711626,290000,350.4290771484375
1688410484.0195482,300000,398.7591247558594
1688412816.59791,310000,347.0758361816406
1688415356.606667,320000,276.87176513671875
1688417677.318479,330000,54.75829315185547
1688420006.9100451,340000,28.22820472717285
1688422378.9812202,350000,26.391979217529297
1688424779.6610713,360000,28.447614669799805
1688427088.5731738,370000,26.667478561401367
1688429445.4050121,380000,27.789621353149414
1688431838.7956958,390000,32.25213623046875
1688434346.4017258,400000,26.615985870361328
1688436845.2791824,410000,32.56991958618164
1688439598.7328749,420000,31.252044677734375
1688442119.9676974,430000,25.91806411743164
1688444698.1085434,440000,34.04441452026367
1688447282.2903836,450000,24.394224166870117
1688449812.6662145,460000,28.009361267089844
1688452509.6870904,470000,17.130537033081055
1688455127.0629451,480000,26.133068084716797
1688457762.4398093,490000,22.81464385986328
1688460474.1896944,500000,17.002761840820312
1688463170.6405714,510000,14.82858943939209
1688465760.8694172,520000,15.885933876037598
1688468213.506218,530000,19.229408264160156
1688470894.067133,540000,18.644628524780273
1688473570.1459422,550000,17.60432243347168
1688476236.429535,560000,12.394986152648926
1688478758.9057276,570000,21.8850040435791
1688481389.0627444,580000,15.565507888793945
1688484166.740711,590000,22.257646560668945
1688486870.0307558,600000,13.685199737548828
1688489592.7249281,610000,25.94403076171875
1688492363.8256135,620000,25.679420471191406
1688495028.7270062,630000,20.169626235961914
1688497634.8370478,640000,12.196078300476074
1688500305.9922163,650000,23.860210418701172
1688502820.124813,660000,24.244384765625
1688505567.8340693,670000,16.74357032775879
1688508270.9932733,680000,16.997278213500977
1688510975.23397,690000,19.942564010620117
1688513514.8406458,700000,17.547014236450195
1688516037.383694,710000,17.732128143310547
1688518623.2273722,720000,12.151891708374023
1688521320.798183,730000,21.736042022705078
1688524001.6730347,740000,16.367612838745117
1688526565.8847883,750000,19.804101943969727
1688529298.9036293,760000,16.47549819946289
1688531848.1508932,770000,20.49063491821289
1688534479.3342614,780000,18.903676986694336
1688537225.8528535,790000,17.43926239013672
1688539908.8567865,800000,18.89716339111328
1688542623.4688163,810000,13.061537742614746
1688545276.6021726,820000,20.648696899414062
1688547977.9163759,830000,15.025874137878418
1688550875.4123733,840000,17.82500648498535
1688553629.9325335,850000,13.704157829284668
1688556222.0430105,860000,21.241867065429688
1688558943.5247562,870000,19.772001266479492
1688561740.5600076,880000,17.35375213623047
1688564587.7241693,890000,23.573081970214844
1688567447.4697182,900000,16.568931579589844
1688570212.4578147,910000,23.106597900390625
1688572997.9771287,920000,13.364583015441895
1688575742.6418486,930000,20.869253158569336
1688578708.9666145,940000,17.379011154174805
1688581521.952774,950000,26.81571388244629
1688584462.2284353,960000,19.593374252319336
1688587438.9503613,970000,33.96500015258789
1688590451.4325807,980000,20.824726104736328
1688593386.3677015,990000,30.693056106567383
