Wall time,Step,Value
1687751821.9486985,0,0.0
1687764518.784186,50000,505.7016906738281
1687777990.4725556,100000,567.6217041015625
1687791880.6297138,150000,547.3875732421875
1687806056.8212676,200000,27.107860565185547
1687819958.8373148,250000,187.66464233398438
1687834077.2154062,300000,54.865962982177734
1687848988.6572866,350000,101.08158874511719
1687864334.2460823,400000,54.23131561279297
1687880347.7930353,450000,38.67117691040039
1687896959.9171228,500000,99.1177749633789
1687914247.921229,550000,37.114994049072266
1687931871.8690019,600000,76.85340118408203
1687949618.9619956,650000,41.82013702392578
1687967661.825011,700000,107.80962371826172
1687985292.5366187,750000,58.478782653808594
1688003544.3372173,800000,47.48350143432617
1688022886.000224,850000,47.31277084350586
1688041903.187701,900000,96.05316162109375
1688061374.696459,950000,34.36328125
