Wall time,Step,Value
1688124249.648274,0,0.0
1688127319.917146,10000,331.55230712890625
1688130609.4602802,20000,200.8726348876953
1688133898.8720405,30000,323.7828674316406
1688137264.1860716,40000,112.9573745727539
1688140573.7304401,50000,72.52592468261719
1688143982.3629682,60000,85.5849380493164
1688147260.0494642,70000,67.2378921508789
1688150418.8169792,80000,69.67415618896484
1688153778.194746,90000,76.4343032836914
1688157086.2258503,100000,73.55030822753906
1688160542.3152697,110000,109.7916030883789
1688163838.3990674,120000,80.1510238647461
1688167113.779825,130000,70.71882629394531
1688170486.286458,140000,74.51248931884766
1688173639.1501667,150000,66.47604370117188
1688176894.2560987,160000,77.53826141357422
1688180025.4759412,170000,87.60946655273438
1688183402.3458054,180000,86.01786804199219
1688186620.5054746,190000,71.87787628173828
1688189965.4305723,200000,92.44673919677734
1688193316.275824,210000,100.97076416015625
1688196569.8265097,220000,141.0380401611328
1688199894.075437,230000,104.14366149902344
1688203020.1989996,240000,68.51197052001953
1688206310.2317133,250000,94.20638275146484
1688209541.226241,260000,91.7558364868164
1688212840.4319017,270000,101.37818145751953
1688216305.5712025,280000,148.6428680419922
1688219535.5510757,290000,67.20579528808594
1688222833.6005952,300000,75.73067474365234
1688225999.2760313,310000,61.63323211669922
1688229130.090874,320000,49.323150634765625
1688232471.7413857,330000,60.213871002197266
1688235783.9336014,340000,74.94830322265625
1688239069.2835517,350000,63.88685989379883
1688242442.4766283,360000,66.24535369873047
1688245702.8718643,370000,49.90592575073242
1688249050.3495395,380000,49.61921691894531
1688252348.2693586,390000,50.15730285644531
1688255513.3616633,400000,41.20378494262695
1688258824.628611,410000,84.94609069824219
1688262058.8204696,420000,54.16455841064453
1688265402.959234,430000,53.926143646240234
1688268740.0511885,440000,103.86589813232422
1688272174.5298436,450000,91.08882141113281
1688275472.3775806,460000,65.28421020507812
1688278785.0061936,470000,54.709537506103516
1688281971.199288,480000,85.66522216796875
1688285373.8877158,490000,61.447853088378906
1688288486.4042194,500000,52.80930709838867
1688291820.6855257,510000,68.03157043457031
1688295241.671893,520000,118.81398010253906
1688298527.2159505,530000,58.052772521972656
1688301700.694933,540000,84.24038696289062
1688305070.2946453,550000,68.56578063964844
1688308486.2836976,560000,66.05310821533203
1688311684.741057,570000,51.35795593261719
1688315050.7810986,580000,105.18323516845703
1688318400.5942256,590000,61.470069885253906
1688321798.4877365,600000,79.15030670166016
1688324917.189811,610000,72.42074584960938
1688328289.8167975,620000,68.56773376464844
1688331575.2792215,630000,153.81324768066406
1688335129.7399993,640000,77.09779357910156
1688338636.1965322,650000,58.24228286743164
1688342050.4251275,660000,59.30609893798828
1688345476.6182144,670000,80.47840118408203
1688348778.8137853,680000,62.594520568847656
1688351970.6191046,690000,66.34637451171875
1688355450.1397398,700000,84.23997497558594
1688358844.1292942,710000,88.20308685302734
1688362200.0378761,720000,100.8928451538086
1688365530.3174222,730000,70.78565216064453
1688368929.0176983,740000,123.92355346679688
1688372104.1018484,750000,57.74033737182617
1688375468.6658378,760000,84.66932678222656
1688378698.4134855,770000,49.0367317199707
1688381874.71669,780000,60.08894348144531
1688385372.7607825,790000,59.52013397216797
1688388542.0789392,800000,53.57057189941406
1688391712.7062767,810000,52.57676696777344
1688395183.4830372,820000,132.47328186035156
1688398524.565799,830000,121.01060485839844
1688401612.2716975,840000,56.513763427734375
1688404842.4574625,850000,75.10620880126953
1688408066.864137,860000,153.24234008789062
1688411473.525909,870000,118.6068115234375
1688414949.0542681,880000,95.97126770019531
1688417938.5947456,890000,57.32199478149414
1688421371.1884556,900000,65.72445678710938
1688424685.8387973,910000,45.49711227416992
1688427967.8174274,920000,49.393611907958984
1688431360.1416435,930000,64.5489273071289
1688434665.259629,940000,99.38448333740234
1688437983.5465431,950000,89.65477752685547
1688441075.8183978,960000,43.995235443115234
1688444233.3471065,970000,52.187950134277344
1688447489.6464062,980000,118.5888900756836
1688450924.3909178,990000,172.0835418701172
